entry_id	idx	text
贏得|赢得|ying2 de2	0	to win
贏得|赢得|ying2 de2	1	to gain
走|走|zou3	0	to walk
走|走|zou3	1	to go
走|走|zou3	2	to run
走|走|zou3	3	to move (of vehicle)
走|走|zou3	4	to visit
走|走|zou3	5	to leave
走|走|zou3	6	to go away
走|走|zou3	7	to die (euph.)
走|走|zou3	8	from
走|走|zou3	9	through
走|走|zou3	10	away (in compound verbs, such as 撤走[che4 zou3])
走|走|zou3	11	to change (shape, form, meaning)
起|起|qi3	0	to rise
起|起|qi3	1	to raise
起|起|qi3	2	to get up
起|起|qi3	3	to set out
起|起|qi3	4	to start
起|起|qi3	5	to appear
起|起|qi3	6	to launch
起|起|qi3	7	to initiate (action)
起|起|qi3	8	to draft
起|起|qi3	9	to establish
起|起|qi3	10	to get (from a depot or counter)
起|起|qi3	11	verb suffix, to start
起|起|qi3	12	starting from (a time, place, price etc)
起|起|qi3	13	classifier for occurrences or unpredictable events: case, instance
起|起|qi3	14	classifier for groups: batch, group
起來|起来|qi3 lai5	0	to stand up; to get up
起來|起来|qi3 lai5	1	also pr. [qi3lai2]
起來|起来|qi5 lai5	0	(after a verb) indicating the beginning and continuation of an action or a state
起來|起来|qi5 lai5	1	indicating an upward movement (e.g. after 站[zhan4])
起來|起来|qi5 lai5	2	indicating completion
起來|起来|qi5 lai5	3	(after a perception verb, e.g. 看[kan4]) expressing preliminary judgment
起來|起来|qi5 lai5	4	also pr. [qi3lai5]
超|超|chao1	0	to exceed
超|超|chao1	1	to overtake
超|超|chao1	2	to surpass
超|超|chao1	3	to transcend
超|超|chao1	4	to pass
超|超|chao1	5	to cross
超|超|chao1	6	ultra-
超|超|chao1	7	super-
超級|超级|chao1 ji2	0	super-
超級|超级|chao1 ji2	1	ultra-
超級|超级|chao1 ji2	2	hyper-
超過|超过|chao1 guo4	0	to surpass
超過|超过|chao1 guo4	1	to exceed
超過|超过|chao1 guo4	2	to outstrip
越|越|yue4	0	to exceed
越|越|yue4	1	to climb over
越|越|yue4	2	to surpass
越|越|yue4	3	the more... the more
越來越|越来越|yue4 lai2 yue4	0	more and more
足|足|ju4	0	excessive
足|足|zu2	0	(bound form) foot; leg
足|足|zu2	1	sufficient; ample
足|足|zu2	2	as much as; fully
足夠|足够|zu2 gou4	0	enough; sufficient
足球|足球|zu2 qiu2	0	soccer; football
足球|足球|zu2 qiu2	1	a soccer ball; a football
跑|跑|pao2	0	(of an animal) to paw (the ground)
跑|跑|pao3	0	to run
跑|跑|pao3	1	to run away
跑|跑|pao3	2	to escape
跑|跑|pao3	3	to run around (on errands etc)
跑|跑|pao3	4	(of a gas or liquid) to leak or evaporate
跑|跑|pao3	5	(verb complement) away
跑|跑|pao3	6	off
距離|距离|ju4 li2	0	distance
距離|距离|ju4 li2	1	CL:個|个[ge4]
距離|距离|ju4 li2	2	to be apart from
跟|跟|gen1	0	heel
跟|跟|gen1	1	to follow closely
跟|跟|gen1	2	to go with
跟|跟|gen1	3	(of a woman) to marry sb
跟|跟|gen1	4	with
跟|跟|gen1	5	compared with
跟|跟|gen1	6	to
跟|跟|gen1	7	towards
跟|跟|gen1	8	and (joining two nouns)
路|路|lu4	0	road (CL:條|条[tiao2])
路|路|lu4	1	journey
路|路|lu4	2	route
路|路|lu4	3	line (bus etc)
路|路|lu4	4	sort; kind
路線|路线|lu4 xian4	0	itinerary
路線|路线|lu4 xian4	1	route
路線|路线|lu4 xian4	2	political line (e.g. right revisionist road)
路線|路线|lu4 xian4	3	CL:條|条[tiao2]
跳|跳|tiao4	0	to jump
跳|跳|tiao4	1	to hop
跳|跳|tiao4	2	to skip over
跳|跳|tiao4	3	to bounce
跳|跳|tiao4	4	to palpitate
身|身|shen1	0	body
身|身|shen1	1	life
身|身|shen1	2	oneself
身|身|shen1	3	personally
身|身|shen1	4	one's morality and conduct
身|身|shen1	5	the main part of a structure or body
身|身|shen1	6	pregnant
身|身|shen1	7	classifier for sets of clothes: suit, twinset
身|身|shen1	8	Kangxi radical 158
身上|身上|shen1 shang5	0	on the body
身上|身上|shen1 shang5	1	at hand
身上|身上|shen1 shang5	2	among
身份|身份|shen1 fen4	0	identity; aspect of one's identity (e.g. mayor, father, permanent resident); role; capacity (as in "in his capacity as ..." 以[yi3] + ... + 的身份[de5 shen1 fen4]); status (social, legal etc); position; rank
身體|身体|shen1 ti3	0	the body
身體|身体|shen1 ti3	1	one's health
車|车|che1	0	car
車|车|che1	1	vehicle
車|车|che1	2	CL:輛|辆[liang4]
車|车|che1	3	machine
車|车|che1	4	to shape with a lathe
車|车|che1	5	Kangxi radical 159
車站|车站|che1 zhan4	0	rail station
車站|车站|che1 zhan4	1	bus stop
車站|车站|che1 zhan4	2	CL:處|处[chu4],個|个[ge4]
軌道|轨道|gui3 dao4	0	track (for trains etc)
軌道|轨道|gui3 dao4	1	orbit (of a satellite)
軌道|轨道|gui3 dao4	2	(fig.) a person's established path in life
軌道|轨道|gui3 dao4	3	desired trajectory (of a business or other endeavor)
軌道|轨道|gui3 dao4	4	(audio engineering) track
軌道|轨道|gui3 dao4	5	(quantum mechanics) orbital
軍|军|jun1	0	(bound form) army
軍|军|jun1	1	military
軍事|军事|jun1 shi4	0	military affairs; (attributive) military
軍隊|军队|jun1 dui4	0	armed forces; troops
軍隊|军队|jun1 dui4	1	CL:支[zhi1]
較|较|jiao4	0	(bound form) to compare
較|较|jiao4	1	(literary) to dispute
較|较|jiao4	2	compared to
較|较|jiao4	3	(before an adjective) relatively; comparatively; rather
較|较|jiao4	4	also pr. [jiao3]
載|载|zai3	0	to record in writing
載|载|zai3	1	to carry (i.e. publish in a newspaper etc)
載|载|zai3	2	Taiwan pr. [zai4]
載|载|zai3	3	year
載|载|zai4	0	to carry
載|载|zai4	1	to convey
載|载|zai4	2	to load
載|载|zai4	3	to hold
載|载|zai4	4	to fill up
載|载|zai4	5	and
載|载|zai4	6	also
載|载|zai4	7	as well as
載|载|zai4	8	simultaneously
輕|轻|qing1	0	light
輕|轻|qing1	1	easy
輕|轻|qing1	2	gentle
輕|轻|qing1	3	soft
輕|轻|qing1	4	reckless
輕|轻|qing1	5	unimportant
輕|轻|qing1	6	frivolous
輕|轻|qing1	7	small in number
輕|轻|qing1	8	unstressed
輕|轻|qing1	9	neutral
輕|轻|qing1	10	to disparage
輛|辆|liang4	0	classifier for vehicles
輪|轮|lun2	0	wheel; disk; ring
輪|轮|lun2	1	steamship
輪|轮|lun2	2	to take turns; to rotate
輪|轮|lun2	3	classifier for big round objects: disk, or recurring events: round, turn
轉|转|zhuan3	0	to turn
轉|转|zhuan3	1	to change direction
轉|转|zhuan3	2	to transfer
轉|转|zhuan3	3	to forward (mail)
轉|转|zhuan3	4	(Internet) to share (sb else's content)
轉|转|zhuan4	0	to revolve
轉|转|zhuan4	1	to turn
轉|转|zhuan4	2	to circle about
轉|转|zhuan4	3	to walk about
轉|转|zhuan4	4	classifier for revolutions (per minute etc): revs, rpm
轉|转|zhuan4	5	classifier for repeated actions
轉移|转移|zhuan3 yi2	0	to shift; to relocate; to transfer
轉移|转移|zhuan3 yi2	1	(fig.) to shift (attention); to change (the subject etc)
轉移|转移|zhuan3 yi2	2	(medicine) to metastasize
辦|办|ban4	0	to take care of (a matter); to deal with (a task, procedure etc); to organize (an event)
辦|办|ban4	1	to establish; to set up; to manage; to run (an enterprise)
辦|办|ban4	2	(law) to handle; to investigate; to prosecute (a case or suspect)
辦|办|ban4	3	(bound form) office (as in 招辦|招办[zhao1 ban4], admissions office) (abbr. for 辦公室|办公室[ban4 gong1 shi4])
辦公室|办公室|ban4 gong1 shi4	0	office; business premises
辦法|办法|ban4 fa3	0	way of handling sth; means; measure; (practical) solution to a problem
辦法|办法|ban4 fa3	1	CL:條|条[tiao2]
辭職|辞职|ci2 zhi2	0	to resign
迅速|迅速|xun4 su4	0	rapid
迅速|迅速|xun4 su4	1	speedy
迅速|迅速|xun4 su4	2	fast
近|近|jin4	0	near
近|近|jin4	1	close to
近|近|jin4	2	approximately
返回|返回|fan3 hui2	0	to return to
返回|返回|fan3 hui2	1	to come (or go) back
迪|迪|di2	0	to enlighten
迴|回|hui2	0	to curve
迴|回|hui2	1	to return
迴|回|hui2	2	to revolve
追|追|dui1	0	to sculpt
追|追|dui1	1	to carve
追|追|dui1	2	musical instrument (old)
追|追|zhui1	0	to chase
追|追|zhui1	1	to pursue
追|追|zhui1	2	to look into
追|追|zhui1	3	to investigate
追|追|zhui1	4	to reminisce
追|追|zhui1	5	to recall
追|追|zhui1	6	to court (one's beloved)
追|追|zhui1	7	to binge-watch (a TV drama)
追|追|zhui1	8	retroactively
追|追|zhui1	9	posthumously
退|退|tui4	0	to retreat; to withdraw
退|退|tui4	1	to reject; to return (sth)
退|退|tui4	2	to decline
退出|退出|tui4 chu1	0	to withdraw
退出|退出|tui4 chu1	1	to abort
退出|退出|tui4 chu1	2	to quit
退出|退出|tui4 chu1	3	to log out (computing)
送|送|song4	0	to send; to deliver; to transmit
送|送|song4	1	to give (as a present)
送|送|song4	2	to see (sb) off
送|送|song4	3	to accompany; to go along with
逃|逃|tao2	0	to escape
逃|逃|tao2	1	to run away
逃|逃|tao2	2	to flee
逐漸|逐渐|zhu2 jian4	0	gradually
這|这|zhe4	0	(pronoun) this; these
這|这|zhe4	1	(bound form) this; the (followed by a noun)
這|这|zhe4	2	(bound form) this; these (followed by a classifier) (in this sense, commonly pr. [zhei4], esp. in Beijing)
這|这|zhei4	0	(coll.) this
這些|这些|zhe4 xie1	0	these
這個|这个|zhe4 ge5	0	(pronoun) this
這個|这个|zhe4 ge5	1	(adjective) this
這樣|这样|zhe4 yang4	0	this way; like this; so
這樣|这样|zhe4 yang4	1	(before a noun) this kind of; such
這種|这种|zhe4 zhong3	0	this kind of
這裡|这里|zhe4 li3	0	here
通|通|tong1	0	to go through
通|通|tong1	1	to know well
通|通|tong1	2	(suffix) expert
通|通|tong1	3	to connect
通|通|tong1	4	to communicate
通|通|tong1	5	open
通|通|tong1	6	to clear
通|通|tong1	7	classifier for letters, telegrams, phone calls etc
通|通|tong4	0	classifier for an activity, taken in its entirety (tirade of abuse, stint of music playing, bout of drinking etc)
通常|通常|tong1 chang2	0	regular; usual; normal
通常|通常|tong1 chang2	1	usually; normally
通知|通知|tong1 zhi1	0	to notify
通知|通知|tong1 zhi1	1	to inform
通知|通知|tong1 zhi1	2	notice
通知|通知|tong1 zhi1	3	notification
通知|通知|tong1 zhi1	4	CL:個|个[ge4]
通過|通过|tong1 guo4	0	to pass through; to get through
通過|通过|tong1 guo4	1	to adopt (a resolution); to pass (legislation)
通過|通过|tong1 guo4	2	to pass (a test)
通過|通过|tong1 guo4	3	by means of; through; via
速度|速度|su4 du4	0	speed; rate; velocity; (music) tempo
造|造|zao4	0	to make
造|造|zao4	1	to build
造|造|zao4	2	to manufacture
造|造|zao4	3	to invent
造|造|zao4	4	to fabricate
造|造|zao4	5	to go to
造|造|zao4	6	party (in a lawsuit or legal agreement)
造|造|zao4	7	crop
造|造|zao4	8	classifier for crops
造成|造成|zao4 cheng2	0	to bring about; to create; to cause
連|连|lian2	0	to link
連|连|lian2	1	to join
連|连|lian2	2	to connect
連|连|lian2	3	continuously
連|连|lian2	4	in succession
連|连|lian2	5	including
連|连|lian2	6	(used with 也[ye3], 都[dou1] etc) even
連|连|lian2	7	company (military)
連接|连接|lian2 jie1	0	to link; to join; to connect
連續|连续|lian2 xu4	0	continuous
連續|连续|lian2 xu4	1	in a row
連續|连续|lian2 xu4	2	serial
連續|连续|lian2 xu4	3	consecutive
逮捕|逮捕|dai4 bu3	0	to arrest; to apprehend; to take into custody
逮捕|逮捕|dai4 bu3	1	Taiwan pr. [dai3bu3]
週|周|zhou1	0	week
週|周|zhou1	1	weekly
週|周|zhou1	2	variant of 周[zhou1]
週年|周年|zhou1 nian2	0	anniversary
週年|周年|zhou1 nian2	1	annual
進|进|jin4	0	to go forward
進|进|jin4	1	to advance
進|进|jin4	2	to go in
進|进|jin4	3	to enter
進|进|jin4	4	to put in
進|进|jin4	5	to submit
進|进|jin4	6	to take in
進|进|jin4	7	to admit
進|进|jin4	8	(math.) base of a number system
進|进|jin4	9	classifier for sections in a building or residential compound
進一步|进一步|jin4 yi1 bu4	0	to go a step further
進一步|进一步|jin4 yi1 bu4	1	(develop, understand, improve etc) more; further
進入|进入|jin4 ru4	0	to enter
進入|进入|jin4 ru4	1	to join
進入|进入|jin4 ru4	2	to go into
進攻|进攻|jin4 gong1	0	to attack
進攻|进攻|jin4 gong1	1	to assault
進攻|进攻|jin4 gong1	2	to go on the offensive
進攻|进攻|jin4 gong1	3	attack
進攻|进攻|jin4 gong1	4	assault
進攻|进攻|jin4 gong1	5	offense (sports)
進步|进步|jin4 bu4	0	progress; improvement
進步|进步|jin4 bu4	1	to improve; to progress
進行|进行|jin4 xing2	0	(of a process etc) to proceed; to be in progress; to be underway
進行|进行|jin4 xing2	1	(of people) to carry out; to conduct (an investigation or discussion etc)
進行|进行|jin4 xing2	2	(of an army etc) to be on the march; to advance
逼|逼|bi1	0	to force (sb to do sth)
逼|逼|bi1	1	to compel
逼|逼|bi1	2	to press for
逼|逼|bi1	3	to extort
逼|逼|bi1	4	to press on towards
逼|逼|bi1	5	to press up to
逼|逼|bi1	6	to close in on
逼|逼|bi1	7	euphemistic variant of 屄[bi1]
遇到|遇到|yu4 dao4	0	to meet; to run into; to come across
遊|游|you2	0	to walk
遊|游|you2	1	to tour
遊|游|you2	2	to roam
遊|游|you2	3	to travel
遊戲|游戏|you2 xi4	0	game (CL:場|场[chang3])
遊戲|游戏|you2 xi4	1	to play
運|运|yun4	0	to move
運|运|yun4	1	to transport
運|运|yun4	2	to use
運|运|yun4	3	to apply
運|运|yun4	4	fortune
運|运|yun4	5	luck
運|运|yun4	6	fate
運動|运动|yun4 dong4	0	to move
運動|运动|yun4 dong4	1	to exercise
運動|运动|yun4 dong4	2	sports
運動|运动|yun4 dong4	3	exercise
運動|运动|yun4 dong4	4	motion
運動|运动|yun4 dong4	5	movement
運動|运动|yun4 dong4	6	campaign
運動|运动|yun4 dong4	7	CL:場|场[chang3]
運動員|运动员|yun4 dong4 yuan2	0	athlete
運動員|运动员|yun4 dong4 yuan2	1	CL:名[ming2],個|个[ge4]
過|过|guo4	0	to cross
過|过|guo4	1	to go over
過|过|guo4	2	to pass (time)
過|过|guo4	3	to celebrate (a holiday)
過|过|guo4	4	to live
過|过|guo4	5	to get along
過|过|guo4	6	excessively
過|过|guo4	7	too-
過|过|guo5	0	(experienced action marker)
過去|过去|guo4 qu4	0	(in the) past; former; previous
過去|过去|guo4 qu4	1	to go over; to pass by
過去|过去|guo4 qu5	0	(verb suffix)
過程|过程|guo4 cheng2	0	course of events; process
道|道|dao4	0	road; path (CL:條|条[tiao2],股[gu3])
道|道|dao4	1	(bound form) way; reason; principle
道|道|dao4	2	(bound form) a skill; an art; a specialization
道|道|dao4	3	(Daoism) the Way; the Dao
道|道|dao4	4	to say (introducing a direct quotation, as in a novel)
道|道|dao4	5	(bound form) to express; to extend (polite words)
道|道|dao4	6	classifier for long thin things (rivers, cracks, shadows etc), barriers (walls, doors etc), questions (in an exam etc), commands, courses in a meal, steps in a process
道|道|dao4	7	(old) circuit (administrative division)
道德|道德|dao4 de2	0	virtue
道德|道德|dao4 de2	1	morality
道德|道德|dao4 de2	2	ethics
道德|道德|dao4 de2	3	CL:種|种[zhong3]
道路|道路|dao4 lu4	0	road
道路|道路|dao4 lu4	1	path
道路|道路|dao4 lu4	2	way
道路|道路|dao4 lu4	3	CL:條|条[tiao2]
達|达|da2	0	to attain
達|达|da2	1	to reach
達|达|da2	2	to amount to
達|达|da2	3	to communicate
達|达|da2	4	eminent
達到|达到|da2 dao4	0	to reach; to achieve; to attain
達成|达成|da2 cheng2	0	to reach (an agreement)
達成|达成|da2 cheng2	1	to accomplish
遠|远|yuan3	0	far
遠|远|yuan3	1	distant
遠|远|yuan3	2	remote
遠|远|yuan3	3	(intensifier in a comparison) by far
遠|远|yuan3	4	much (lower etc)
遠|远|yuan4	0	to distance oneself from (classical)
適合|适合|shi4 he2	0	to fit; to suit
遭|遭|zao1	0	to suffer; to meet with (usu. misfortune)
遭|遭|zao1	1	classifier for events: time, turn, incident
遭到|遭到|zao1 dao4	0	to suffer
遭到|遭到|zao1 dao4	1	to meet with (sth unfortunate)
選|选|xuan3	0	to choose
選|选|xuan3	1	to pick
選|选|xuan3	2	to select
選|选|xuan3	3	to elect
選手|选手|xuan3 shou3	0	athlete
選手|选手|xuan3 shou3	1	contestant
選擇|选择|xuan3 ze2	0	to select; to pick
選擇|选择|xuan3 ze2	1	choice; option; alternative
選舉|选举|xuan3 ju3	0	to elect
選舉|选举|xuan3 ju3	1	election
選舉|选举|xuan3 ju3	2	CL:次[ci4],個|个[ge4]
避免|避免|bi4 mian3	0	to avert
避免|避免|bi4 mian3	1	to prevent
避免|避免|bi4 mian3	2	to avoid
避免|避免|bi4 mian3	3	to refrain from
邀請|邀请|yao1 qing3	0	to invite
邀請|邀请|yao1 qing3	1	invitation
邀請|邀请|yao1 qing3	2	CL:個|个[ge4]
還|还|hai2	0	still
還|还|hai2	1	still in progress
還|还|hai2	2	still more
還|还|hai2	3	yet
還|还|hai2	4	even more
還|还|hai2	5	in addition
還|还|hai2	6	fairly
還|还|hai2	7	passably (good)
還|还|hai2	8	as early as
還|还|hai2	9	even
還|还|hai2	10	also
還|还|hai2	11	else
還|还|huan2	0	to pay back
還|还|huan2	1	to return
還是|还是|hai2 shi5	0	still (as before)
還是|还是|hai2 shi5	1	had better
還是|还是|hai2 shi5	2	unexpectedly
還是|还是|hai2 shi5	3	or
還有|还有|hai2 you3	0	there still remain(s); there is (or are) still
還有|还有|hai2 you3	1	in addition
邊|边|bian1	0	side
邊|边|bian1	1	edge
邊|边|bian1	2	margin
邊|边|bian1	3	border
邊|边|bian1	4	boundary
邊|边|bian1	5	CL:個|个[ge4]
邊|边|bian1	6	simultaneously
邊|边|bian5	0	suffix of a noun of locality
那|那|na4	0	(specifier) that; the; those (colloquial pr. [nei4])
那|那|na4	1	(pronoun) that (referring to persons, things or situations)
那|那|na4	2	then (in that case)
那|那|nuo2	0	(archaic) many
那|那|nuo2	1	beautiful
那|那|nuo2	2	how
那|那|nuo2	3	old variant of 挪[nuo2]
那些|那些|na4 xie1	0	those
那個|那个|na4 ge5	0	that one
那個|那个|na4 ge5	1	that thing
那個|那个|na4 ge5	2	that (as opposed to this)
那個|那个|na4 ge5	3	(used before a verb or adjective for emphasis)
那個|那个|na4 ge5	4	(used to humorously or indirectly refer to sth embarrassing, funny etc, or when one can't think of the right word)
那個|那个|na4 ge5	5	(used in speech as a filler, similar to "umm", "you know" etc)
那個|那个|na4 ge5	6	(euph.) menstruation
那個|那个|na4 ge5	7	sex
那個|那个|na4 ge5	8	also pr. [nei4 ge5]
那樣|那样|na4 yang4	0	that kind
那樣|那样|na4 yang4	1	that sort
那裏|那里|na4 li5	0	there; that place
那裡|那里|na4 li5	0	there; that place
那麼|那么|na4 me5	0	like that; in that way; to that extent
那麼|那么|na4 me5	1	(before a number) ... or so; about ...
那麼|那么|na4 me5	2	then; in that case
郎|郎|lang2	0	(arch.) minister
郎|郎|lang2	1	official
郎|郎|lang2	2	noun prefix denoting function or status
郎|郎|lang2	3	a youth
郡|郡|jun4	0	canton
郡|郡|jun4	1	county
郡|郡|jun4	2	region
部|部|bu4	0	ministry
部|部|bu4	1	department
部|部|bu4	2	section
部|部|bu4	3	part
部|部|bu4	4	division
部|部|bu4	5	troops
部|部|bu4	6	board
部|部|bu4	7	classifier for works of literature, films, machines etc
部分|部分|bu4 fen5	0	part; portion; piece
部分|部分|bu4 fen5	1	Taiwan pr. [bu4fen4]
部落|部落|bu4 luo4	0	tribe
部長|部长|bu4 zhang3	0	head of a (government etc) department
部長|部长|bu4 zhang3	1	section chief
部長|部长|bu4 zhang3	2	section head
部長|部长|bu4 zhang3	3	secretary
部長|部长|bu4 zhang3	4	minister
部長|部长|bu4 zhang3	5	CL:個|个[ge4],位[wei4],名[ming2]
部門|部门|bu4 men2	0	department
部門|部门|bu4 men2	1	branch
部門|部门|bu4 men2	2	section
部門|部门|bu4 men2	3	division
部門|部门|bu4 men2	4	CL:個|个[ge4]
部隊|部队|bu4 dui4	0	army
部隊|部队|bu4 dui4	1	armed forces
部隊|部队|bu4 dui4	2	troops
部隊|部队|bu4 dui4	3	force
部隊|部队|bu4 dui4	4	unit
部隊|部队|bu4 dui4	5	CL:個|个[ge4]
都|都|dou1	0	all; both; entirely
都|都|dou1	1	(used for emphasis) even
都|都|dou1	2	already
都|都|dou1	3	(not) at all
都|都|du1	0	capital city
都|都|du1	1	metropolis
配|配|pei4	0	to join
配|配|pei4	1	to fit
配|配|pei4	2	to mate
配|配|pei4	3	to mix
配|配|pei4	4	to match
配|配|pei4	5	to deserve
配|配|pei4	6	to make up (a prescription)
配|配|pei4	7	to allocate
配合|配合|pei4 he2	0	matching
配合|配合|pei4 he2	1	fitting in with
配合|配合|pei4 he2	2	compatible with
配合|配合|pei4 he2	3	to correspond
配合|配合|pei4 he2	4	to fit
配合|配合|pei4 he2	5	to conform to
配合|配合|pei4 he2	6	rapport
配合|配合|pei4 he2	7	to coordinate with
配合|配合|pei4 he2	8	to act in concert with
配合|配合|pei4 he2	9	to cooperate
配合|配合|pei4 he2	10	to become man and wife
配合|配合|pei4 he2	11	to combine parts of machine
酒|酒|jiu3	0	wine (esp. rice wine)
酒|酒|jiu3	1	liquor
酒|酒|jiu3	2	spirits
酒|酒|jiu3	3	alcoholic beverage
酒|酒|jiu3	4	CL:杯[bei1],瓶[ping2],罐[guan4],桶[tong3],缸[gang1]
酒店|酒店|jiu3 dian4	0	wine shop
酒店|酒店|jiu3 dian4	1	pub (public house)
酒店|酒店|jiu3 dian4	2	hotel
酒店|酒店|jiu3 dian4	3	restaurant
酒店|酒店|jiu3 dian4	4	(Tw) hostess club
酸|酸|suan1	0	sour
酸|酸|suan1	1	tart
酸|酸|suan1	2	sick at heart
酸|酸|suan1	3	grieved
酸|酸|suan1	4	sore
酸|酸|suan1	5	aching
酸|酸|suan1	6	pedantic
酸|酸|suan1	7	impractical
酸|酸|suan1	8	to make sarcastic remarks about sb
酸|酸|suan1	9	an acid
醫學|医学|yi1 xue2	0	medicine
醫學|医学|yi1 xue2	1	medical science
醫學|医学|yi1 xue2	2	study of medicine
醫生|医生|yi1 sheng1	0	doctor; medical practitioner
醫療|医疗|yi1 liao2	0	medical treatment
醫院|医院|yi1 yuan4	0	hospital
醫院|医院|yi1 yuan4	1	CL:所[suo3],家[jia1],座[zuo4]
釋放|释放|shi4 fang4	0	to release (a prisoner); to set free
釋放|释放|shi4 fang4	1	to release (energy, gas, resources); to express (emotions, goodwill, intentions)
里|里|li3	0	li, ancient measure of length, approx. 500 m
里|里|li3	1	neighborhood
里|里|li3	2	ancient administrative unit of 25 families
里|里|li3	3	(Tw) borough, administrative unit between the township 鎮|镇[zhen4] and neighborhood 鄰|邻[lin2] levels
重|重|chong2	0	to repeat
重|重|chong2	1	repetition
重|重|chong2	2	again
重|重|chong2	3	re-
重|重|chong2	4	classifier: layer
重|重|zhong4	0	heavy
重|重|zhong4	1	serious
重|重|zhong4	2	to attach importance to
重大|重大|zhong4 da4	0	great
重大|重大|zhong4 da4	1	important
重大|重大|zhong4 da4	2	major
重大|重大|zhong4 da4	3	significant
重新|重新|chong2 xin1	0	again; once more; re-
重複|重复|chong2 fu4	0	to repeat
重複|重复|chong2 fu4	1	to duplicate
重複|重复|chong2 fu4	2	CL:個|个[ge4]
重要|重要|zhong4 yao4	0	important; significant; major
重點|重点|chong2 dian3	0	to recount (e.g. results of election)
重點|重点|chong2 dian3	1	to re-evaluate
重點|重点|zhong4 dian3	0	important point; main point; focus
重點|重点|zhong4 dian3	1	key (project etc)
重點|重点|zhong4 dian3	2	to focus on; to put the emphasis on
野|野|ye3	0	field
野|野|ye3	1	plain
野|野|ye3	2	open space
野|野|ye3	3	limit
野|野|ye3	4	boundary
野|野|ye3	5	rude
野|野|ye3	6	feral
量|量|liang2	0	to measure
量|量|liang4	0	capacity
量|量|liang4	1	quantity
量|量|liang4	2	amount
量|量|liang4	3	to estimate
量|量|liang4	4	abbr. for 量詞|量词[liang4 ci2], classifier (in Chinese grammar)
量|量|liang4	5	measure word
金屬|金属|jin1 shu3	0	metal
金屬|金属|jin1 shu3	1	CL:種|种[zhong3]
針對|针对|zhen1 dui4	0	to target; to focus on; to be aimed at or against; in response to
銀|银|yin2	0	silver
銀|银|yin2	1	silver-colored
銀|银|yin2	2	relating to money or currency
銀行|银行|yin2 hang2	0	bank
銀行|银行|yin2 hang2	1	CL:家[jia1],個|个[ge4]
銷售|销售|xiao1 shou4	0	to sell
銷售|销售|xiao1 shou4	1	to market
銷售|销售|xiao1 shou4	2	sales (representative, agreement etc)
錄|录|lu4	0	diary
錄|录|lu4	1	record
錄|录|lu4	2	to hit
錄|录|lu4	3	to copy
錢|钱|qian2	0	coin
錢|钱|qian2	1	money
錢|钱|qian2	2	CL:筆|笔[bi3]
錢|钱|qian2	3	unit of weight, one tenth of a tael 兩|两[liang3]
錯|错|cuo4	0	mistake
錯|错|cuo4	1	wrong
錯|错|cuo4	2	bad
錯|错|cuo4	3	interlocking
錯|错|cuo4	4	complex
錯|错|cuo4	5	to grind
錯|错|cuo4	6	to polish
錯|错|cuo4	7	to alternate
錯|错|cuo4	8	to stagger
錯|错|cuo4	9	to miss
錯|错|cuo4	10	to let slip
錯|错|cuo4	11	to evade
錯|错|cuo4	12	to inlay with gold or silver
錯誤|错误|cuo4 wu4	0	mistaken; false; wrong
錯誤|错误|cuo4 wu4	1	error; mistake
錯誤|错误|cuo4 wu4	2	CL:個|个[ge4]
鍾|钟|zhong1	0	handleless cup; goblet
鍾|钟|zhong1	1	(bound form) to concentrate (one's affection etc)
鍾|钟|zhong1	2	variant of 鐘|钟[zhong1]
鎮|镇|zhen4	0	to press down
鎮|镇|zhen4	1	to calm
鎮|镇|zhen4	2	to subdue
鎮|镇|zhen4	3	to suppress
鎮|镇|zhen4	4	to guard
鎮|镇|zhen4	5	garrison
鎮|镇|zhen4	6	small town
鎮|镇|zhen4	7	to cool or chill (food or drinks)
鏡|镜|jing4	0	mirror
鏡|镜|jing4	1	lens
鐘|钟|zhong1	0	a (large) bell (CL:架[jia4])
鐘|钟|zhong1	1	clock (CL:座[zuo4])
鐘|钟|zhong1	2	amount of time; o'clock (CL:點|点[dian3],分[fen1],秒[miao3]) (as in 三點鐘|三点钟[san1 dian3 zhong1] "three o'clock" or "three hours" or 五分鐘|五分钟[wu3 fen1 zhong1] "five minutes" etc)
鐵|铁|tie3	0	iron (metal)
鐵|铁|tie3	1	arms
鐵|铁|tie3	2	weapons
鐵|铁|tie3	3	hard
鐵|铁|tie3	4	strong
鐵|铁|tie3	5	violent
鐵|铁|tie3	6	unshakeable
鐵|铁|tie3	7	determined
鐵|铁|tie3	8	close
鐵|铁|tie3	9	tight (slang)
長|长|chang2	0	long
長|长|chang2	1	(bound form) length
長|长|chang2	2	(bound form) strong point; forte
長|长|chang2	3	(bound form) to be good at
長|长|chang2	4	(literary) surplus; spare (Taiwan pr. [zhang4])
長|长|zhang3	0	chief
長|长|zhang3	1	head
長|长|zhang3	2	elder
長|长|zhang3	3	to grow
長|长|zhang3	4	to develop
長|长|zhang3	5	to increase
長|长|zhang3	6	to enhance
長官|长官|zhang3 guan1	0	senior official
長官|长官|zhang3 guan1	1	senior officer
長官|长官|zhang3 guan1	2	commanding officer
長官|长官|zhang3 guan1	3	CL:位[wei4]
長官|长官|zhang3 guan1	4	sir (term of address for senior officer)
